model_name,style,temperature,magnitude,method,accuracy,fpr,auc,aurc,aupr,ece,r,lbd,seed
wideresnet_tinyimagenet,ce,0.1,0.0,lgap,0.7791666666666667,0.3572192513368984,0.8929562551149676,0.05253272602676229,0.6653740101717287,0.12311965096327995,10,0.5,1
wideresnet_tinyimagenet,ce,0.2,0.0,lgap,0.7791666666666667,0.3572192513368984,0.8930625903877847,0.0525221475439365,0.6677240021698504,0.1257531122956425,10,0.5,1
wideresnet_tinyimagenet,ce,0.3,0.0,lgap,0.7791666666666667,0.35775401069518714,0.8930857969259745,0.05252861413172061,0.6689562992575153,0.12878051256967915,10,0.5,1
wideresnet_tinyimagenet,ce,0.4,0.0,lgap,0.7791666666666667,0.360427807486631,0.8930643280754268,0.05254426815482908,0.6694630190544455,0.13148558062811694,10,0.5,1
wideresnet_tinyimagenet,ce,0.5,0.0,lgap,0.7791666666666667,0.36149732620320857,0.8929799661431183,0.05257154971888741,0.6694938570630237,0.13427239288265508,10,0.5,1
wideresnet_tinyimagenet,ce,0.6,0.0,lgap,0.7791666666666667,0.3609625668449198,0.8928778349533065,0.052603002264758586,0.6695775748980944,0.13655652444344016,10,0.5,1
wideresnet_tinyimagenet,ce,0.7,0.0,lgap,0.7791666666666667,0.36185383244206776,0.8927441451137343,0.05264140168235046,0.6694215082976349,0.13867863063286576,10,0.5,1
wideresnet_tinyimagenet,ce,0.8,0.0,lgap,0.7791666666666667,0.3606060606060606,0.8926180786780121,0.05267823750820955,0.6694312936348142,0.13954591875378458,10,0.5,1
wideresnet_tinyimagenet,ce,0.9,0.0,lgap,0.7791666666666667,0.360427807486631,0.8924835480218387,0.05271606870802359,0.6692105816389315,0.1410584605448983,10,0.5,1
wideresnet_tinyimagenet,ce,1.0,0.0,lgap,0.7791666666666667,0.36327985739750446,0.8923279408961983,0.05275746571723506,0.668901885879567,0.1426339309062395,10,0.5,1
wideresnet_tinyimagenet,ce,1.1,0.0,lgap,0.7791666666666667,0.36399286987522284,0.8921602820659424,0.05280257808635596,0.6686314253679687,0.14267138774817187,10,0.5,1
wideresnet_tinyimagenet,ce,1.2,0.0,lgap,0.7791666666666667,0.3625668449197861,0.8920084305877868,0.05284340367857804,0.6683428619844859,0.1438651770901763,10,0.5,1
wideresnet_tinyimagenet,ce,1.3,0.0,lgap,0.7791666666666667,0.36345811051693405,0.8918251325687507,0.05289198660903747,0.667961732476767,0.14355259873904289,10,0.5,1
wideresnet_tinyimagenet,ce,1.4,0.0,lgap,0.7791666666666667,0.364349376114082,0.89162260787677,0.05294563065662523,0.6674778222951223,0.14444175309605067,10,0.5,1
wideresnet_tinyimagenet,ce,1.5,0.0,lgap,0.7791666666666667,0.36559714795008913,0.8914455319005818,0.052993412913800934,0.6671496171005171,0.14403871489067874,10,0.5,1
wideresnet_tinyimagenet,ce,1.7,0.0,lgap,0.7791666666666667,0.3663101604278075,0.891087680355161,0.0530886090536643,0.6662022509739814,0.146643684248233,10,0.5,1
wideresnet_tinyimagenet,ce,2,0.0,lgap,0.7791666666666667,0.3661319073083779,0.8905137949977018,0.053241559462994754,0.6652234073050053,0.14763912668141224,10,0.5,1
wideresnet_tinyimagenet,ce,2.3,0.0,lgap,0.7791666666666667,0.3679144385026738,0.889964181212794,0.053387975417824064,0.6639184746174271,0.14932861434916656,10,0.5,1
