model_name,style,temperature,magnitude,method,accuracy,fpr,auc,aurc,aupr,ece,r,lbd,seed
densenet121_tinyimagenet,ce,0.1,0.0,lgap,0.7365277777777778,0.3899679426739581,0.8798608241463466,0.07343552203402162,0.6849934703544925,0.14113691465204786,10,0.5,3
densenet121_tinyimagenet,ce,0.2,0.0,lgap,0.7365277777777778,0.3944936828210447,0.8800304101745257,0.07340694449598681,0.6864949484464478,0.14489763916263151,10,0.5,3
densenet121_tinyimagenet,ce,0.3,0.0,lgap,0.7365277777777778,0.39845370544974545,0.8800579455378348,0.07341213754345847,0.6870072301905286,0.14813861549469748,10,0.5,3
densenet121_tinyimagenet,ce,0.4,0.0,lgap,0.7365277777777778,0.4005280030171601,0.8800223583173847,0.07343303163988017,0.6870457303214591,0.1505651806372528,10,0.5,3
densenet121_tinyimagenet,ce,0.5,0.0,lgap,0.7365277777777778,0.3982651329436168,0.8799272768191705,0.07346908516761791,0.6866915331168899,0.15300280317664147,10,0.5,3
densenet121_tinyimagenet,ce,0.6,0.0,lgap,0.7365277777777778,0.3969451254007166,0.8798424341022592,0.07349894143637713,0.6864159074826428,0.15485128982199564,10,0.5,3
densenet121_tinyimagenet,ce,0.7,0.0,lgap,0.7365277777777778,0.3948708278333019,0.8797192208068736,0.07354056140716445,0.6859161239377862,0.1577534089087405,10,0.5,3
densenet121_tinyimagenet,ce,0.8,0.0,lgap,0.7365277777777778,0.3943051103149161,0.8795580345555888,0.07359239685853751,0.6855022715276924,0.16084223417151305,10,0.5,3
densenet121_tinyimagenet,ce,0.9,0.0,lgap,0.7365277777777778,0.39241938525363,0.879406838571497,0.0736422280659938,0.6849490384236245,0.16332012429264273,10,0.5,3
densenet121_tinyimagenet,ce,1.0,0.0,lgap,0.7365277777777778,0.39128795021685836,0.8792241309983477,0.07370046126684696,0.6845538406543561,0.16462527811630734,10,0.5,3
densenet121_tinyimagenet,ce,1.1,0.0,lgap,0.7365277777777778,0.39317367527814445,0.8790333715680574,0.07376076138488206,0.6840223070031929,0.16508132198721998,10,0.5,3
densenet121_tinyimagenet,ce,1.2,0.0,lgap,0.7365277777777778,0.3975108429191024,0.8788305840548776,0.0738231103232818,0.6835350737525607,0.16619740104199285,10,0.5,3
densenet121_tinyimagenet,ce,1.3,0.0,lgap,0.7365277777777778,0.40203658306618895,0.8786022492912626,0.07389430005798095,0.6829560606189856,0.16735130600113834,10,0.5,3
densenet121_tinyimagenet,ce,1.4,0.0,lgap,0.7365277777777778,0.4046765981519894,0.8783900182419297,0.07395962277484179,0.6823094689358317,0.16756553249330156,10,0.5,3
densenet121_tinyimagenet,ce,1.5,0.0,lgap,0.7365277777777778,0.40505374316424664,0.8781599438795499,0.07403066678394882,0.6815609610569395,0.16934597797898782,10,0.5,3
densenet121_tinyimagenet,ce,1.7,0.0,lgap,0.7365277777777778,0.40807090326230433,0.8776853813364512,0.07418128838779699,0.6803306196412218,0.17045858433004468,10,0.5,3
densenet121_tinyimagenet,ce,2,0.0,lgap,0.7365277777777778,0.4071280407316613,0.8769227909406865,0.07441960002849064,0.6784786260204929,0.17196015838947562,10,0.5,3
densenet121_tinyimagenet,ce,2.3,0.0,lgap,0.7365277777777778,0.4095794833113332,0.8761693955669655,0.07465992986770494,0.6767664910625715,0.1722182847574974,10,0.5,3
