model_name,style,temperature,magnitude,method,accuracy,fpr,auc,aurc,aupr,ece,r,lbd,seed
fastvit_tinyimagenet,ce,0.1,0.0,lgap,0.7645833333333333,0.3484105358764759,0.8873556086046742,0.05980484633254194,0.6727276875860619,0.14743774034858992,10,0.5,3
fastvit_tinyimagenet,ce,0.2,0.0,lgap,0.7645833333333333,0.34822888283378745,0.8877081441114137,0.05974303539169859,0.6758679079038403,0.14964462670601072,10,0.5,3
fastvit_tinyimagenet,ce,0.3,0.0,lgap,0.7645833333333333,0.3484105358764759,0.887962672711051,0.05970001742024737,0.6778183510916614,0.14938783473490425,10,0.5,3
fastvit_tinyimagenet,ce,0.4,0.0,lgap,0.7645833333333333,0.3502270663033606,0.8881258389396607,0.05967517740061429,0.6789273165412893,0.14928085283117581,10,0.5,3
fastvit_tinyimagenet,ce,0.5,0.0,lgap,0.7645833333333333,0.3516802906448683,0.8882210058434409,0.05966624435416961,0.6796851648394764,0.14928041823829216,10,0.5,3
fastvit_tinyimagenet,ce,0.6,0.0,lgap,0.7645833333333333,0.3522252497729337,0.8882750194915323,0.059664488397656645,0.680246552849964,0.15089018918522115,10,0.5,3
fastvit_tinyimagenet,ce,0.7,0.0,lgap,0.7645833333333333,0.3516802906448683,0.8882996685769707,0.05966861707542412,0.6807395370110408,0.15002588131568498,10,0.5,3
fastvit_tinyimagenet,ce,0.8,0.0,lgap,0.7645833333333333,0.35095367847411446,0.8882917915866242,0.059679100248817424,0.6809916232746204,0.15012905459230141,10,0.5,3
fastvit_tinyimagenet,ce,0.9,0.0,lgap,0.7645833333333333,0.35295186194368755,0.8882729832627351,0.05969307541925438,0.6812748589385466,0.15127343590319572,10,0.5,3
fastvit_tinyimagenet,ce,1.0,0.0,lgap,0.7645833333333333,0.3562216167120799,0.8882455477589427,0.05970822086948601,0.6814620794087699,0.15070946466332924,10,0.5,3
fastvit_tinyimagenet,ce,1.1,0.0,lgap,0.7645833333333333,0.355858310626703,0.8881957673233506,0.059726732826236084,0.6814646878444288,0.14940732531663445,10,0.5,3
fastvit_tinyimagenet,ce,1.2,0.0,lgap,0.7645833333333333,0.35549500454132604,0.888124499315452,0.059752439140800875,0.6813733558496756,0.14748197294150786,10,0.5,3
fastvit_tinyimagenet,ce,1.3,0.0,lgap,0.7645833333333333,0.35513169845594916,0.8880460509217956,0.059777871695920984,0.6811434460900324,0.14716481160475975,10,0.5,3
fastvit_tinyimagenet,ce,1.4,0.0,lgap,0.7645833333333333,0.355858310626703,0.8879697995118409,0.05980611335032089,0.6810999247060272,0.14406776482032405,10,0.5,3
fastvit_tinyimagenet,ce,1.5,0.0,lgap,0.7645833333333333,0.3556766575840145,0.8878678809020494,0.059837937341406605,0.680926914854765,0.1422683620364923,10,0.5,3
fastvit_tinyimagenet,ce,1.7,0.0,lgap,0.7645833333333333,0.3567665758401453,0.8876756180356287,0.05990027039984566,0.680453285995608,0.14082999319614223,10,0.5,3
fastvit_tinyimagenet,ce,2,0.0,lgap,0.7645833333333333,0.3578564940962761,0.8873214213948702,0.06000821041663084,0.6795012099628508,0.13671824471714597,10,0.5,3
fastvit_tinyimagenet,ce,2.3,0.0,lgap,0.7645833333333333,0.35658492279745685,0.8869733334405031,0.06011320390723723,0.6786601847772846,0.1405724941789069,10,0.5,3
