model_name,style,temperature,magnitude,method,accuracy,fpr,auc,aurc,aupr,ece,r,lbd,seed
resnet34_tinyimagenet,ce,0.1,0.0,lgap,0.7530555555555556,0.3928439690151236,0.8831437683163085,0.06528380758850347,0.6797797439757625,0.1366004414390773,10,0.5,3
resnet34_tinyimagenet,ce,0.2,0.0,lgap,0.7530555555555556,0.3915529324972335,0.8833569874680455,0.06525204548484222,0.681936203469267,0.1407082878053188,10,0.5,3
resnet34_tinyimagenet,ce,0.3,0.0,lgap,0.7530555555555556,0.3898930284028034,0.8834454181792382,0.06524558597637165,0.6831453006987052,0.14366665280837979,10,0.5,3
resnet34_tinyimagenet,ce,0.4,0.0,lgap,0.7530555555555556,0.3939505717447436,0.8834792344981222,0.06525106832795924,0.6839312809271075,0.14586739872271817,10,0.5,3
resnet34_tinyimagenet,ce,0.5,0.0,lgap,0.7530555555555556,0.3950571744743637,0.8834508121932932,0.06526972018742311,0.6845353317742681,0.14816516255132028,10,0.5,3
resnet34_tinyimagenet,ce,0.6,0.0,lgap,0.7530555555555556,0.3946883068978237,0.8833800676243393,0.06529755835169733,0.6847599608033426,0.14940191993852042,10,0.5,3
resnet34_tinyimagenet,ce,0.7,0.0,lgap,0.7530555555555556,0.39431943932128366,0.8832941264580954,0.06533023523300671,0.68498093328379,0.15132912280865843,10,0.5,3
resnet34_tinyimagenet,ce,0.8,0.0,lgap,0.7530555555555556,0.39450387310955365,0.8831953226429506,0.06536641564752567,0.6851292759955745,0.15368856642033077,10,0.5,3
resnet34_tinyimagenet,ce,0.9,0.0,lgap,0.7530555555555556,0.3939505717447436,0.8830643622055541,0.065410839289781,0.6851547401775606,0.1555893835011456,10,0.5,3
resnet34_tinyimagenet,ce,1.0,0.0,lgap,0.7530555555555556,0.3935817041682036,0.8829436711410706,0.06545352720240223,0.685119408397702,0.15698882599568204,10,0.5,3
resnet34_tinyimagenet,ce,1.1,0.0,lgap,0.7530555555555556,0.39579490962744374,0.8828115696622393,0.06549638350238388,0.6850857569301546,0.1577304617481099,10,0.5,3
resnet34_tinyimagenet,ce,1.2,0.0,lgap,0.7530555555555556,0.3978236812984139,0.8826723107416811,0.06554110648091299,0.6850354275483295,0.15999054797718096,10,0.5,3
resnet34_tinyimagenet,ce,1.3,0.0,lgap,0.7530555555555556,0.39819254887495387,0.8825190481307873,0.06559055743522281,0.6847547077068876,0.16118335319165553,10,0.5,3
resnet34_tinyimagenet,ce,1.4,0.0,lgap,0.7530555555555556,0.3967170785687938,0.8823436908084754,0.06564582977469115,0.6845789218057339,0.16062579527497292,10,0.5,3
resnet34_tinyimagenet,ce,1.5,0.0,lgap,0.7530555555555556,0.39763924751014385,0.8821725345932645,0.0657002544108141,0.6844534796337683,0.16028834760189056,10,0.5,3
resnet34_tinyimagenet,ce,1.7,0.0,lgap,0.7530555555555556,0.40077462191073404,0.8818313632042767,0.06581057295714476,0.6841099952891512,0.16105503343873553,10,0.5,3
resnet34_tinyimagenet,ce,2,0.0,lgap,0.7530555555555556,0.40261895979343415,0.8813012975923197,0.0659787263131379,0.683311833623147,0.16084867284167562,10,0.5,3
resnet34_tinyimagenet,ce,2.3,0.0,lgap,0.7530555555555556,0.40556990040575436,0.8807769371875361,0.06614635283452172,0.6826234950455199,0.16078946901019664,10,0.5,3
