model_name,style,temperature,magnitude,method,accuracy,fpr,auc,aurc,aupr,ece,r,lbd,seed
vit_tinyimagenet,ce,0.1,0.0,lgap,0.7661111111111111,0.36131254532269763,0.8889449651112118,0.058987480441673554,0.6763702190337748,0.13148419554241828,10,0.5,2
vit_tinyimagenet,ce,0.2,0.0,lgap,0.7661111111111111,0.3640319071791153,0.8891597365642425,0.05895559403106089,0.6780784966607244,0.12953100212125315,10,0.5,2
vit_tinyimagenet,ce,0.3,0.0,lgap,0.7661111111111111,0.36385061638868743,0.8892619010298695,0.05894623299888972,0.6788763733595787,0.13063452513164114,10,0.5,2
vit_tinyimagenet,ce,0.4,0.0,lgap,0.7661111111111111,0.36348803480783176,0.8892698674897814,0.05895688779547886,0.6793596113031659,0.13231516800510384,10,0.5,2
vit_tinyimagenet,ce,0.5,0.0,lgap,0.7661111111111111,0.3629441624365482,0.8892458066277501,0.058974054603670584,0.6798237511277612,0.1355288889393624,10,0.5,2
vit_tinyimagenet,ce,0.6,0.0,lgap,0.7661111111111111,0.3645757795503988,0.8891825055679095,0.05899892565686163,0.6799316004935256,0.13817270680175472,10,0.5,2
vit_tinyimagenet,ce,0.7,0.0,lgap,0.7661111111111111,0.3645757795503988,0.8890977273627658,0.05903232701495595,0.6800779172132712,0.14047213710016673,10,0.5,2
vit_tinyimagenet,ce,0.8,0.0,lgap,0.7661111111111111,0.36421319796954316,0.8890046059056874,0.05906424024534766,0.6800569057380055,0.1425030440133479,10,0.5,2
vit_tinyimagenet,ce,0.9,0.0,lgap,0.7661111111111111,0.3658448150833938,0.8888814487416438,0.05910567999688378,0.6799995063418488,0.14561167360697355,10,0.5,2
vit_tinyimagenet,ce,1.0,0.0,lgap,0.7661111111111111,0.3665699782451051,0.888730247485613,0.05915301957426316,0.6798462972860168,0.14712361324371565,10,0.5,2
vit_tinyimagenet,ce,1.1,0.0,lgap,0.7661111111111111,0.3671138506163887,0.8886080053879106,0.05919255301409284,0.6797524207936559,0.14902967710668844,10,0.5,2
vit_tinyimagenet,ce,1.2,0.0,lgap,0.7661111111111111,0.36965192168237854,0.8884463077826715,0.059240677514265934,0.6795312541933214,0.15024511202083277,10,0.5,2
vit_tinyimagenet,ce,1.3,0.0,lgap,0.7661111111111111,0.3723712835387962,0.8882852561066146,0.05928889743597322,0.6794014409748966,0.1521031821777837,10,0.5,2
vit_tinyimagenet,ce,1.4,0.0,lgap,0.7661111111111111,0.3734590282813633,0.8881204365103288,0.05933898251187955,0.6792029324812457,0.153665192065657,10,0.5,2
vit_tinyimagenet,ce,1.5,0.0,lgap,0.7661111111111111,0.37327773749093546,0.8879470045249493,0.05939216685807826,0.6788526623351432,0.15506445691455156,10,0.5,2
vit_tinyimagenet,ce,1.7,0.0,lgap,0.7661111111111111,0.37400290065264685,0.8876026166160547,0.059494967686693136,0.6782727465930737,0.157898175958544,10,0.5,2
vit_tinyimagenet,ce,2,0.0,lgap,0.7661111111111111,0.3741841914430747,0.8870570755943841,0.05965920021855489,0.6775522377214236,0.15896953870904526,10,0.5,2
vit_tinyimagenet,ce,2.3,0.0,lgap,0.7661111111111111,0.37672226250906454,0.8865276828022647,0.05981835653684005,0.6767456947569093,0.1602329948099537,10,0.5,2
