model_name,style,temperature,magnitude,method,accuracy,fpr,auc,aurc,aupr,ece,r,lbd,seed
vit_tinyimagenet,ce,0.1,0.0,lgap,0.7663888888888889,0.40268213120695906,0.8845504648283276,0.060803466909638906,0.6789408819091606,0.12487406567153003,10,0.5,1
vit_tinyimagenet,ce,0.2,0.0,lgap,0.7663888888888889,0.40268213120695906,0.8847734945065743,0.06078112558234354,0.6819928147671658,0.12472241235793463,10,0.5,1
vit_tinyimagenet,ce,0.3,0.0,lgap,0.7663888888888889,0.40231968104385646,0.8848645380225736,0.06078564699409789,0.6836665214446173,0.12738991188247584,10,0.5,1
vit_tinyimagenet,ce,0.4,0.0,lgap,0.7663888888888889,0.4034070315331642,0.8848669622582068,0.06080572494460359,0.6847677847895999,0.1302119864150882,10,0.5,1
vit_tinyimagenet,ce,0.5,0.0,lgap,0.7663888888888889,0.40286335628851033,0.8848006459456652,0.060841272819074504,0.6854597111256154,0.13351371356389588,10,0.5,1
vit_tinyimagenet,ce,0.6,0.0,lgap,0.7663888888888889,0.4032258064516129,0.8846850368419169,0.06088629727903466,0.6857228831751045,0.13551840862517972,10,0.5,1
vit_tinyimagenet,ce,0.7,0.0,lgap,0.7663888888888889,0.4063066328379848,0.8845412527329216,0.06094046619422937,0.6857777275932078,0.13797669410291644,10,0.5,1
vit_tinyimagenet,ce,0.8,0.0,lgap,0.7663888888888889,0.40757520840884376,0.8843950443882932,0.06099503976432741,0.6858608584269684,0.13909000117331743,10,0.5,1
vit_tinyimagenet,ce,0.9,0.0,lgap,0.7663888888888889,0.40666908300108734,0.884226371460131,0.061053262844574574,0.6859548914289353,0.14100321288531023,10,0.5,1
vit_tinyimagenet,ce,1.0,0.0,lgap,0.7663888888888889,0.4057629575933309,0.8840607692304376,0.061109713921870576,0.685994747735773,0.1418738593885468,10,0.5,1
vit_tinyimagenet,ce,1.1,0.0,lgap,0.7663888888888889,0.40521928234867705,0.8838681233054593,0.061173271894007564,0.685893099321929,0.14267559790983797,10,0.5,1
vit_tinyimagenet,ce,1.2,0.0,lgap,0.7663888888888889,0.40558173251177965,0.8836891608438322,0.06123291498006276,0.6857701625725654,0.14387829347824058,10,0.5,1
vit_tinyimagenet,ce,1.3,0.0,lgap,0.7663888888888889,0.4059441826748822,0.8835061579894833,0.061292782699955264,0.6856313194691708,0.14509718486728768,10,0.5,1
vit_tinyimagenet,ce,1.4,0.0,lgap,0.7663888888888889,0.4057629575933309,0.8833101181346186,0.061358067152475784,0.68546826528497,0.14564920427588127,10,0.5,1
vit_tinyimagenet,ce,1.5,0.0,lgap,0.7663888888888889,0.40612540775643347,0.8830972702460308,0.061427916196245734,0.6851597565353379,0.14670443045492798,10,0.5,1
vit_tinyimagenet,ce,1.7,0.0,lgap,0.7663888888888889,0.40521928234867705,0.8826750222706448,0.06156212480157202,0.6847939330968721,0.14904712120795413,10,0.5,1
vit_tinyimagenet,ce,2,0.0,lgap,0.7663888888888889,0.4077564334903951,0.8820550105394993,0.0617541421691053,0.6841652104547845,0.15054895012329023,10,0.5,1
vit_tinyimagenet,ce,2.3,0.0,lgap,0.7663888888888889,0.4126495106922798,0.8814427563623795,0.06195051888718995,0.6835778271852501,0.1503573462346362,10,0.5,1
